$DOS,AIRDOS04C,2.0.0-0-User,0,a3e25b543d4de5dc3d0544625b6109b33db2b44b,User,0112310834100851f50ba080a08002b6
$DIG,BATDATUNIT01B,1470c00806c200949c49a000a00d009c,7844
$ADC,USTSIPIN03A,0950710874100851f80aa0c0a08000b6,ffff
$E,51865,7
$E,51984,382
$E,51986,24
$E,51986,12
$E,52008,12
$E,52079,28
$E,52226,8
$E,52391,33
$E,52704,28
$E,53114,12
$E,54137,14
$E,54176,9
$E,54196,9
$E,54235,17
$E,54484,783
$E,54486,56
$E,54487,7
$E,54579,46
$E,54583,7
$E,54641,140
$E,54644,73
$E,54645,9
$E,54645,16
$E,54647,4
$E,54648,14
$E,54648,9
$E,54648,8
$E,54650,17
$E,55385,7
$E,55415,12
$E,55434,12
$E,55450,19
$E,55549,11
$E,55843,6
$E,55863,9
$E,55882,24
$E,56626,28
$E,56984,792
$E,56986,51
$E,56988,6
$E,57079,49
$E,57821,15
$E,58396,19
$E,58774,26
$E,58829,271
$E,58829,140
$E,58831,49
$E,58831,108
$E,58831,96
$E,58832,32
$E,58833,184
$E,58833,24
$E,58834,94
$E,58835,20
$E,58835,167
$E,58836,104
$E,58837,60
$E,58891,30
$E,58954,20
$STOP,204,35113986.36,37632,401,17651,28,2,39
$START,205,41131
$E,1144,459
$E,1145,19
$E,1146,14
$E,1176,51
$E,1176,38
$E,1179,16
$E,1181,7
$E,1281,6
$E,2081,14
$E,2614,19
$E,2634,16
$E,2654,12
$E,3644,323
$E,3646,22
$E,3646,7
$E,4541,12
$E,5268,214
$E,5357,14
$E,5376,4
$E,5395,15
$E,5596,11
$E,6144,530
$E,6145,38
$E,6146,25
$E,6238,8
$E,6797,15
$E,6935,7
$E,6955,9
$E,8644,735
$E,8645,56
$E,8646,15
$E,8691,103
$E,8694,7
$E,8695,12
$E,8696,12
$E,8698,28
$E,8698,12
$E,8699,19
$E,8700,12
$E,8738,7
$E,9313,7
$E,10572,14
$E,10592,32
$E,10613,15
$E,11144,553
$E,11145,40
$E,11146,12
$E,11238,7
$E,11681,12
$E,13644,697
$E,13645,39
$E,13646,35
$E,14159,14
$E,14178,8
$E,14554,8
$E,14574,28
$E,14881,17
$E,15681,17
$E,16144,408
$E,16145,31
$E,16146,13
$E,16176,72
$E,16179,12
$E,16180,23
$E,16182,19
$E,17281,7
$E,17442,14
$E,17463,15
$E,18081,12
$E,18144,7
$E,18320,11
$E,18339,28
$E,18644,524
$E,18645,24
$E,18646,7
$E,19681,14
$E,19709,9
$E,19846,11
$E,19884,17
$E,21144,589
$E,21145,44
$E,21146,16
$E,21168,11
$E,21202,11
$E,21238,8
$E,21288,15
$E,21371,7
$E,21426,208
$E,21427,30
$E,21428,67
$E,21428,89
$E,21429,12
$E,21430,67
$E,21430,16
$E,21431,6
$E,21431,55
$E,21432,47
$E,21432,36
$E,21434,35
$E,21435,12
$E,21488,287
$E,21488,44
$E,21490,48
$E,21491,67
$E,21491,184
$E,21492,49
$E,21492,79
$E,21493,62
$E,21494,37
$E,21495,88
$E,21495,39
$E,21495,56
$E,21497,46
$E,21497,35
$E,21498,15
$E,21512,24
$E,21679,6
$E,21712,15
$E,21738,499
$E,21739,51
$E,21741,84
$E,21741,156
$E,21742,28
$E,21742,275
$E,21743,110
$E,21744,6
$E,21745,126
$E,21745,84
$E,21746,96
$E,21747,115
$E,21748,51
$E,21748,19
$E,21801,519
$E,21801,8
$E,21803,79
$E,21804,123
$E,21805,92
$E,21806,96
$E,21807,95
$E,21807,38
$E,21808,48
$E,21808,51
$E,21809,96
$E,21810,25
$E,21811,6
$E,21957,9
$E,22051,480
$E,22052,32
$E,22053,15
$E,22053,168
$E,22054,100
$E,22054,63
$E,22055,50
$E,22055,149
$E,22056,11
$E,22056,19
$E,22057,15
$E,22057,68
$E,22058,63
$E,22059,108
$E,22176,16
$E,22191,46
$E,22347,19
$E,22394,439
$E,22395,21
$E,22396,7
$E,22488,44
$E,22801,25
$E,23263,7
$E,23283,12
$E,23644,385
$E,23645,19
$E,23646,16
$E,23738,49
$E,23801,75
$E,23803,12
$E,23807,19
$E,23808,15
$E,23918,9
$E,24764,7
$E,25281,7
$E,26080,8
$E,26144,463
$E,26145,22
$E,26146,25
$E,26146,15
$E,26238,49
$E,26881,9
$E,28644,686
$E,28645,47
$E,28646,7
$E,28647,11
$E,28738,52
$E,29094,15
$E,29326,12
$E,29345,32
$E,29365,34
$E,30080,17
$E,30504,22
$E,30524,12
$E,31144,499
$E,31145,31
$E,31146,10
$E,31238,56
$E,31242,7
$E,31242,8
$E,31245,7
$E,31414,20
$E,31434,14
$E,33161,1324
$E,33625,7
$E,33644,583
$E,33645,31
$E,33675,64
$E,33684,11
$E,33738,35
$E,36144,503
$E,36145,35
$E,36146,17
$E,36238,16
$E,38082,5
$E,38644,383
$E,38645,23
$E,38646,8
$E,38675,67
$E,38684,19
$E,38738,96
$E,38742,7
$E,38746,12
$E,39050,92
$E,39054,12
$E,39057,6
$E,39058,14
$E,39059,12
$E,39362,134
$E,39367,22
$E,39370,15
$E,39424,70
$E,39425,15
$E,39427,7
$E,39428,35
$E,39430,10
$E,39433,15
$E,39478,67
$E,41143,706
$E,41144,49
$E,41145,24
$E,41237,188
$E,41238,7
$E,41239,15
$E,41241,28
$E,41241,4
$E,41242,15
$E,41242,12
$E,41243,9
$E,41244,8
$E,41244,28
$E,41245,39
$E,41246,6
$E,42088,6
$E,43503,6
$E,43643,1039
$E,43644,74
$E,43645,52
$E,43680,7
$E,43737,207
$E,43738,14
$E,43739,19
$E,43740,12
$E,43741,7
$E,43741,38
$E,43742,15
$E,43742,19
$E,43743,4
$E,43744,5
$E,43744,23
$E,43745,47
$E,43746,15
$E,44043,14
$E,44072,7
$E,45284,12
$E,46143,817
$E,46144,56
$E,46145,9
$E,46237,254
$E,46238,24
$E,46239,23
$E,46240,12
$E,46241,16
$E,46241,7
$E,46242,30
$E,46242,35
$E,46243,15
$E,46243,8
$E,46244,7
$E,46244,4
$E,46245,31
$E,46246,26
$E,46246,5
$STOP,205,35113998.31,180,1025,18058,49,12,86
$START,206,3846
$E,2356,791
$E,2358,52
$E,2358,56
$E,2359,22
$E,2450,55
$E,2455,6
$E,2789,6
$E,2830,12
$E,3510,15
$E,4856,1096
$E,4858,89
$E,4859,22
$E,4859,7
$E,4950,55
$E,4958,4
$E,5093,7
$E,5337,19
$E,6693,9
$E,7062,7
$E,7356,1174
$E,7358,96
$E,7361,12
$E,7380,12
$E,7388,124
$E,7388,112
$E,7390,24
$E,7390,8
$E,7391,24
$E,7392,19
$E,7392,9
$E,7394,19
$E,7394,12
$E,7395,7
$E,7395,6
$E,7396,23
$E,7397,13
$E,7450,79
$E,7455,6
$E,7583,56
$E,7638,639
$E,7639,24
$E,7640,110
$E,7640,92
$E,7641,22
$E,7641,56
$E,7642,153
$E,7643,54
$E,7643,65
$E,7643,81
$E,7644,122
$E,7644,250
$E,7645,38
$E,7645,77
$E,7646,111
$E,7647,51
$E,7648,6
$E,7700,44
$E,7716,38
$E,7763,50
$E,7768,7
$E,7778,14
$E,7896,35
$E,7950,471
$E,7951,106
$E,7953,20
$E,7953,88
$E,7954,227
$E,7955,60
$E,7955,99
$E,7956,146
$E,7957,28
$E,7957,8
$E,7958,112
$E,7959,137
$E,7960,22
$E,7989,12
$E,8075,56
$E,8080,6
$E,8302,12
$E,8323,7
$E,8343,15
$E,8388,45
$E,8606,820
$E,8608,64
$E,8609,7
$E,8614,15
$E,8700,44
$E,8888,377
$E,8888,56
$E,8889,33
$E,8890,120
$E,8890,91
$E,8891,92
$E,8891,20
$E,8892,32
$E,8892,140
$E,8893,33
$E,8893,17
$E,8894,16
$E,8894,63
$E,8895,7
$E,8895,15
$E,8895,47
$E,8896,92
$E,8898,16
$E,9013,49
$E,9325,52
$E,9331,7
$E,9638,46
$E,9641,4
$E,9856,679
$E,9858,49
$E,9858,19
$E,9859,7
$E,9950,44
$E,10693,7
$E,12292,8
$E,12356,880
$E,12358,67
$E,12358,30
$E,12513,127
$E,12514,31
$E,12516,24
$E,12517,19
$E,12517,28
$E,12518,9
$E,12518,22
$E,12521,16
$E,12522,16
$E,13971,6
$E,14856,915
$E,14857,70
$E,14858,38
$E,14859,4
$E,14950,38
$E,15500,15
$E,15661,121
$E,16936,7
$E,16975,12
$E,17356,697
$E,17358,48
$E,17358,22
$E,17434,19
$E,17450,19
$E,17454,11
$E,17763,24
$E,18075,7
$E,18692,14
$E,19856,668
$E,19858,44
$E,19858,19
$E,19950,16
$E,20292,8
$E,21892,14
$E,22356,573
$E,22357,30
$E,22358,19
$E,22358,15
$E,22374,15
$E,22388,35
$E,22391,15
$E,22392,4
$E,22393,23
$E,22395,6
$E,22396,6
$E,22580,14
$E,22600,22
$E,24856,528
$E,24857,28
$E,24858,15
$E,24858,7
$E,26314,4
$E,26762,6
$E,26858,14
$E,27256,12
$E,27276,7
$E,27358,28
$E,27358,15
$E,27659,22
$E,27920,7
$E,28048,8
$E,28070,6
$E,29856,510
$E,29857,35
$E,29888,48
$E,29888,15
$E,29891,6
$E,29892,12
$E,29892,7
$E,30999,9
$E,31019,7
$E,31119,15
$E,31251,14
$E,32356,448
$E,32357,24
$E,32438,7
$E,32959,11
$E,33985,22
$E,34856,439
$E,34857,17
$E,34859,12
$E,35013,48
$E,35016,5
$E,35017,15
$E,35018,12
$E,35019,6
$E,35756,7
$E,35794,6
$E,35948,15
$E,35968,17
$E,36292,12
$E,37319,7
$E,37356,392
$E,37357,24
$E,37358,11
$E,37968,19
$E,38501,11
$E,38521,23
$E,38540,29
$E,38693,15
$E,39855,368
$E,39856,24
$E,40294,17
$E,40584,15
$E,40605,15
$E,40914,14
$E,42355,555
$E,42356,36
$E,42357,17
$E,42387,79
$E,42390,6
$E,42392,7
$E,42394,5
$E,42395,12
$E,43160,12
$E,43416,14
$E,43436,12
$E,43991,12
$E,44010,12
$E,44030,24
$E,44291,15
$E,44855,830
$E,44856,51
$E,44857,14
$E,44949,4
$E,44965,108
$E,44966,15
$E,44968,44
$E,44968,9
$E,44969,17
$E,44971,17
$E,44974,7
$E,45084,9
$E,45103,6
$E,45551,24
$E,45594,28
$E,46705,12
$E,47355,572
$E,47356,31
$E,47357,15
$E,47951,7
$E,48051,15
$E,48490,9
$E,48510,13
$E,48529,24
$E,49855,760
$E,49856,49
$E,49857,14
$E,49903,6
$E,50082,7
$E,50102,16
$E,50121,25
$E,50366,15
$E,50385,7
$E,50614,4
$E,50653,12
$E,51714,6
$E,52291,7
$E,52355,457
$E,52356,24
$E,52357,15
$E,52460,7
$E,52576,5
$E,52616,15
$E,52842,15
$E,53118,6
$E,53891,6
$E,54855,225
$E,55012,12
$E,55018,5
$E,55136,70
$E,55138,7
$E,55140,7
$E,55141,6
$E,55141,12
$E,55144,14
$E,55565,4
$E,55762,15
$E,55762,6
$STOP,206,35114010.32,27904,360,18022,28,2,42
$START,207,31374
$E,28,15
$E,788,21
$E,808,28
$E,855,14
$E,871,22
$E,1791,265
$E,1793,9
$E,1839,21
$E,1839,7
$E,1886,56
$E,2005,7
$E,2008,7
$E,2013,7
$E,2041,23
$E,2044,7
$E,2801,16
$E,2821,28
$E,3510,12
$E,3552,15
$E,4291,206
$E,4293,7
$E,4386,46
$E,6791,253
$E,6815,42
$E,6886,40
$E,7198,43
$E,7228,8
$E,7511,39
$E,8605,7
$E,8628,9
$E,8647,7
$E,9020,12
$E,9039,25
$E,9059,15
$E,9291,216
$E,9323,7
$E,9323,12
$E,9386,24
$E,9627,7
$E,10442,14
$E,11227,7
$E,11791,136
$E,11886,11
$E,12842,12
$E,14291,193
$E,14386,40
$E,15242,18
$E,15525,6
$E,15544,22
$E,16791,219
$E,16839,19
$E,16843,7
$E,16886,39
$E,16941,7
$E,16961,15
$E,16981,15
$E,19291,191
$E,19293,7
$E,19385,78
$E,19393,6
$E,19394,15
$E,19884,15
$E,19904,8
$E,19924,14
$E,20582,24
$E,20601,16
$E,20621,20
$E,20641,17
$E,20805,60
$E,20941,9
$E,21176,15
$E,21196,11
$E,21643,19
$E,21659,7
$E,21791,310
$E,21793,8
$E,21823,56
$E,21885,60
$E,21891,11
$E,21893,6
$E,22198,71
$E,22202,15
$E,22510,78
$E,22519,7
$E,24291,319
$E,24293,20
$E,24293,4
$E,24385,76
$E,24448,32
$E,25313,15
$E,25454,4
$E,25473,24
$E,25495,15
$E,26791,223
$E,26885,48
$E,26889,5
$E,28832,9
$E,29291,259
$E,29293,8
$E,29293,4
$E,29385,30
$E,29629,10
$E,30427,7
$E,31791,209
$E,31885,39
$E,32027,8
$E,34108,6
$E,34257,6
$E,34291,154
$E,34323,12
$E,34385,87
$E,34391,4
$E,34392,4
$E,34442,12
$E,36568,7
$E,36588,20
$E,36729,7
$E,36774,16
$E,36791,318
$E,36792,7
$E,36793,15
$E,36885,71
$E,36890,10
$E,39290,355
$E,39292,7
$E,39384,60
$E,39392,12
$E,41306,11
$E,41641,12
$E,41790,152
$E,41822,15
$E,41884,27
$E,42147,19
$E,42442,15
$E,42912,6
$E,43262,16
$E,44290,198
$E,44292,5
$E,44384,35
$E,45927,12
$E,45947,12
$E,45967,12
$E,46790,207
$E,46884,31
$E,47241,17
$E,47276,4
$E,47295,20
$E,47315,7
$E,47971,15
$E,49074,8
$E,49093,15
$E,49290,156
$E,49384,32
$E,49641,9
$E,50092,16
$E,51241,7
$E,51790,198
$E,52304,14
$E,54290,135
$E,55929,6
$E,55949,9
$E,56009,14
$E,56029,30
$E,56045,28
$E,56790,127
$E,56884,15
$E,57540,11
$E,57560,19
$E,57582,20
$E,57768,15
$E,58791,8
$E,59226,7
$E,59290,100
$E,60031,17
$E,60843,6
$E,61626,20
$E,61790,104
$E,69801,7
$E,69950,9
$E,69981,7
$E,70001,5
$E,70441,15
$E,71370,12
$E,72343,6
$E,72363,17
$E,72786,12
$E,73839,15
$E,73841,12
$E,74407,119
$E,74414,7
$E,74415,6
$E,74416,12
$E,74478,695
$E,74485,11
$E,74486,174
$E,74488,30
$E,74488,17
$E,74767,780
$E,74771,7
$E,74772,7
$E,74773,26
$E,74775,166
$E,74776,63
$E,75008,15
$E,75027,12
$E,75047,20
$E,76041,9
$E,77274,256
$E,77276,12
$E,77423,15
$E,77443,7
$STOP,207,35114022.23,50327,211,17804,28,7,30
$START,208,52824
$E,289,299
$E,290,15
$E,291,14
$E,470,6
$E,489,12
$E,509,16
$E,550,21
$E,1072,15
$E,2789,353
$E,2790,9
$E,2791,12
$E,4256,12
$E,5040,9
$E,5289,327
$E,5704,44
$E,5847,4
$E,7789,348
$E,7790,15
$E,7897,4
$E,9419,19
$E,9441,7
$E,10289,246
$E,10291,12
$E,10494,7
$E,10698,6
$E,10705,14
$E,11690,6
$E,12718,6
$E,12738,14
$E,12760,6
$E,12789,270
$E,13056,12
$E,14640,9
$E,14854,19
$E,14875,23
$E,15289,286
$E,15290,12
$E,15313,19
$E,15318,9
$E,15440,4
$E,17789,217
$E,19898,9
$E,20289,255
$E,20291,8
$E,20395,19
$E,21052,12
$E,21180,6
$E,21200,12
$E,21219,15
$E,21389,24
$E,21409,16
$E,22789,344
$E,22790,15
$E,22791,6
$E,22813,32
$E,22820,17
$E,23440,14
$E,24568,7
$E,24588,8
$E,24633,7
$E,24643,20
$E,25289,323
$E,25290,17
$E,27305,9
$E,27455,9
$E,27472,7
$E,27789,382
$E,27790,24
$E,28880,7
$E,29707,56
$E,30289,419
$E,30290,15
$E,30291,6
$E,30313,46
$E,30315,15
$E,30318,7
$E,30321,14
$E,30655,19
$E,30946,23
$E,30965,15
$E,31455,7
$E,31624,14
$E,32063,10
$E,32178,16
$E,32197,23
$E,32217,9
$E,32240,14
$E,32421,14
$E,32441,24
$E,32463,16
$E,32483,15
$E,32503,9
$E,32789,317
$E,32790,4
$E,32853,7
$E,33046,6
$E,33840,12
$E,35086,6
$E,35289,371
$E,35290,15
$E,36932,15
$E,36952,24
$E,37241,4
$E,37789,393
$E,37790,24
$E,37813,28
$E,37820,15
$E,38057,6
$E,38076,7
$E,38094,263
$E,38094,24
$E,38097,64
$E,38097,14
$E,38098,26
$E,38099,31
$E,38099,12
$E,38100,39
$E,38101,48
$E,38102,51
$E,38103,24
$E,38192,7
$E,38406,249
$E,38407,47
$E,38408,46
$E,38409,16
$E,38409,9
$E,38410,7
$E,38410,46
$E,38411,55
$E,38412,105
$E,38412,34
$E,38414,48
$E,38415,15
$E,38469,143
$E,38470,48
$E,38471,11
$E,38472,4
$E,38473,48
$E,38474,22
$E,38475,124
$E,38477,18
$E,38477,17
$E,38608,6
$E,38719,307
$E,38719,158
$E,38722,141
$E,38723,119
$E,38724,12
$E,38725,35
$E,38727,65
$E,38728,25
$E,38813,7
$E,38886,10
$E,39031,301
$E,39032,30
$E,39035,88
$E,39035,15
$E,39036,47
$E,39036,81
$E,39037,56
$E,39038,67
$E,39038,81
$E,39039,47
$E,39040,73
$E,39093,446
$E,39094,79
$E,39096,56
$E,39096,8
$E,39097,126
$E,39097,75
$E,39098,67
$E,39099,24
$E,39099,15
$E,39100,79
$E,39101,119
$E,39102,12
$E,39124,15
$E,39179,7
$E,39191,4
$E,39325,12
$E,39357,15
$E,39445,20
$E,39463,10
$E,39618,15
$E,39655,777
$E,39658,20
$E,39658,25
$E,39659,29
$E,39659,137
$E,39660,172
$E,39661,31
$E,39661,39
$E,39662,204
$E,39662,112
$E,39663,195
$E,39664,89
$E,39664,79
$E,39665,17
$E,39665,16
$E,39666,4
$E,39666,14
$E,39711,4
$E,39713,8
$E,39715,7
$E,39718,691
$E,39719,36
$E,39720,45
$E,39721,81
$E,39722,107
$E,39722,115
$E,39722,100
$E,39723,151
$E,39724,124
$E,39724,88
$E,39724,96
$E,39725,92
$E,39726,184
$E,39727,54
$E,39728,15
$E,39968,799
$E,39971,38
$E,39972,49
$E,39972,64
$E,39973,8
$E,39973,14
$E,39974,55
$E,39975,8
$E,39976,199
$E,40254,16
$E,40288,432
$E,40289,25
$E,40290,16
$E,40296,179
$E,40296,46
$E,40297,9
$E,40298,23
$E,40299,38
$E,40299,12
$E,40300,23
$E,40302,39
$E,40302,60
$E,40303,33
$E,40304,28
$E,40688,9
$E,40821,7
$E,40905,172
$E,40906,70
$E,40907,30
$E,40907,14
$E,40907,31
$E,40908,27
$E,40908,64
$E,40909,9
$E,40909,14
$E,40911,7
$E,40911,35
$E,40913,6
$E,40914,18
$E,40968,745
$E,40971,51
$E,40972,19
$E,40972,49
$E,40973,145
$E,40973,31
$E,40974,12
$E,40975,62
$E,40975,38
$E,40976,200
$E,40977,31
$E,40996,7
$E,41054,12
$E,41218,844
$E,41222,31
$E,41222,73
$E,41223,15
$E,41223,30
$E,41224,31
$E,41225,35
$E,41226,204
$E,41228,30
$E,41359,8
$E,41371,7
$E,41530,44
$E,41535,31
$E,41538,231
$E,41539,20
$E,41593,31
$E,41595,7
$E,41597,15
$E,41600,24
$E,41658,6
$E,41660,17
$E,41662,12
$E,41662,16
$E,41664,15
$E,41666,12
$E,41839,7
$E,41843,72
$E,41843,33
$STOP,208,35114033.36,12297,555,17522,56,6,49
$START,209,16076
$E,315,19
$E,964,426
$E,966,19
$E,966,7
$E,1738,4
$E,3464,335
$E,3466,19
$E,3466,11
$E,3586,17
$E,4265,9
$E,4285,9
$E,4306,15
$E,4340,12
$E,4363,9
$E,5115,11
$E,5408,17
$E,5964,380
$E,5966,24
$E,5986,6
$E,5988,16
$E,6731,6
$E,8464,401
$E,8465,17
$E,8466,24
$E,8725,4
$E,8817,15
$E,8856,23
$E,9115,15
$E,9931,7
$E,10731,19
$E,10964,319
$E,10966,14
$E,10966,14
$E,10995,12
$E,11015,18
$E,11034,17
$E,12402,6
$E,12422,19
$E,12452,17
$E,13393,15
$E,13414,6
$E,13433,14
$E,13464,465
$E,13465,12
$E,13466,11
$E,13466,7
$E,13488,40
$E,13494,8
$E,13603,15
$E,14715,9
$E,15964,401
$E,15965,15
$E,15966,15
$E,16334,16
$E,17134,6
$E,17915,15
$E,18464,383
$E,18466,24
$E,18731,14
$E,19282,9
$E,19301,31
$E,19531,7
$E,19968,7
$E,19971,7
$E,19974,15
$E,19977,7
$E,19980,7
$E,19984,19
$E,19994,7
$E,19997,10
$E,20002,7
$E,20020,7
$E,20023,12
$E,20033,8
$E,20036,6
$E,20039,4
$E,20054,14
$E,20067,24
$E,20332,172
$E,20332,6
$E,20333,14
$E,20334,31
$E,20335,40
$E,20336,9
$E,20338,28
$E,20340,24
$E,20754,15
$E,20757,15
$E,20785,27
$E,20964,236
$E,21050,22
$E,21115,4
$E,21175,35
$E,21363,38
$E,21675,49
$E,22213,7
$E,22224,15
$E,22464,39
$E,22519,111
$E,22522,12
$E,22522,12
$E,22523,12
$E,22524,33
$E,22525,17
$E,22526,12
$E,22526,19
$E,22528,15
$E,22605,39
$E,22613,22
$E,22620,12
$E,22638,19
$E,22644,28
$E,22651,14
$E,22683,24
$E,22698,8
$E,22751,12
$E,22763,6
$E,22777,46
$E,22832,84
$E,22835,7
$E,22835,30
$E,22836,4
$E,22838,12
$E,22838,35
$E,22839,6
$E,22875,4
$E,22894,101
$E,22894,14
$E,22897,20
$E,22897,6
$E,22901,11
$E,22903,18
$E,22925,44
$E,22933,7
$E,22965,19
$E,22966,19
$E,22980,27
$E,23003,14
$E,23022,30
$E,23058,16
$E,23075,17
$E,23089,11
$E,23089,14
$E,23105,19
$E,23126,7
$E,23144,98
$E,23149,17
$E,23207,767
$E,23210,24
$E,23211,39
$E,23212,28
$E,23213,43
$E,23214,40
$E,23215,191
$E,23216,49
$E,23230,7
$E,23236,28
$E,23269,780
$E,23272,7
$E,23272,32
$E,23273,28
$E,23273,56
$E,23274,48
$E,23276,60
$E,23276,56
$E,23277,198
$E,23285,14
$E,23332,8
$E,23355,8
$E,23457,790
$E,23459,17
$E,23460,64
$E,23460,6
$E,23461,7
$E,23462,28
$E,23462,24
$E,23463,70
$E,23464,67
$E,23465,153
$E,23467,17
$E,23519,911
$E,23521,78
$E,23522,112
$E,23523,12
$E,23523,97
$E,23524,20
$E,23525,57
$E,23525,56
$E,23527,243
$E,23550,7
$E,23577,5
$E,23626,6
$E,23734,12
$E,23753,24
$E,23769,792
$E,23772,35
$E,23773,57
$E,23773,15
$E,23773,9
$E,23774,15
$E,23774,60
$E,23775,12
$E,23775,9
$E,23776,41
$E,23776,54
$E,23777,191
$E,23779,25
$E,23780,8
$E,23866,7
$E,23874,6
$E,23895,5
$E,23932,11
$E,24082,891
$E,24084,31
$E,24085,62
$E,24085,24
$E,24086,70
$E,24086,71
$E,24087,12
$E,24087,56
$E,24088,91
$E,24089,51
$E,24090,220
$E,24092,19
$E,24372,6
$E,24411,30
$E,24470,9
$E,24490,14
$E,24509,13
$E,24714,115
$E,24722,52
$E,24726,22
$E,24726,7
$E,25022,6
$E,25131,31
$E,25964,143
$E,26269,103
$E,26273,14
$E,26273,8
$E,26276,15
$E,26277,7
$E,26894,88
$E,26896,6
$E,26898,7
$E,26899,6
$E,26901,6
$E,26901,12
$E,27214,191
$E,27519,60
$E,27520,7
$E,27521,12
$E,27523,14
$E,27524,15
$E,27526,12
$E,28144,51
$E,28148,14
$E,28464,114
$E,29736,7
$E,29755,17
$E,29797,12
$E,29937,14
$E,30302,7
$E,30536,24
$E,30735,20
$E,30964,87
$E,31009,14
$E,31342,7
$E,31531,10
$E,31551,14
$E,31570,28
$E,31875,24
$E,32378,6
$E,32418,6
$E,32435,17
$E,32449,5
$E,32474,7
$E,32832,12
$E,32883,14
$E,32894,7
$E,32922,15
$E,32941,25
$E,33427,12
$E,33439,12
$E,33456,9
$E,33457,24
$E,33525,27
$E,33605,12
$E,33700,7
$E,33726,15
$E,33757,15
$E,33798,7
$E,33906,12
$E,34004,7
$E,34024,15
$E,34065,9
$E,34394,14
$E,34400,6
$E,34714,24
$E,34731,24
$STOP,209,35114045.44,40202,394,17876,38,8,52
$ENV,209,35114047.36,23.8,56.3,23.9,54.3,23.64,971.17
$START,210,44321
$E,1525,7
$E,1750,19
$E,2182,89
$E,2550,15
$E,4133,7
$E,4225,164
$E,4342,14
$E,4362,19
$E,4382,12
$E,4497,15
$E,4516,30
$E,4537,18
$E,4680,7
$E,4682,63
$E,5344,8
$E,6841,8
$E,7182,43
$E,8867,6
$E,9591,6
$E,9682,8
$E,10443,8
$E,16463,9
$E,16472,15
$E,19312,6
$E,19732,12
$E,21297,7
$E,23522,4
$E,23543,8
$E,24682,7
$E,27182,7
$E,28142,6
$E,31289,8
$E,32182,12
$E,34682,15
$E,39783,30
$E,39846,555
$E,39850,14
$E,39853,15
$E,39854,142
$E,39855,30
$E,40127,600
$E,40131,26
$E,40133,7
$E,40135,156
$E,40136,52
$E,40137,12
$E,40837,44
$E,42087,89
$E,44587,40
$E,45072,8
$E,47087,70
$E,48298,7
$E,49587,128
$E,50460,6
$E,52087,76
$E,54587,109
$E,56144,11
$E,57087,115
$E,59587,44
$E,61284,39
$E,62087,65
$E,63351,7
$E,64131,5
$E,64432,10
$E,64587,80
$E,67087,30
$E,69173,7
$E,69587,62
$E,72087,72
$E,72322,30
$E,72327,9
$E,72329,16
$E,72634,48
$E,72697,76
$E,72799,6
$E,72818,8
$E,72947,129
$E,72949,7
$E,72950,17
$E,72950,7
$E,72951,6
$E,72952,12
$E,72953,8
$E,72953,36
$E,72954,24
$E,72955,15
$E,72956,23
$E,73229,12
$E,73259,126
$E,73263,7
$E,73263,6
$E,73266,17
$E,73267,9
$E,73268,23
$E,73269,7
$E,73322,120
$E,73325,14
$E,73328,15
$E,73329,24
$E,73330,24
$E,73337,56
$E,73572,63
$E,73572,17
$E,73577,15
$E,74587,31
$E,77087,63
$STOP,210,35114057.44,58780,106,16854,15,3,25
$START,211,60347
$E,526,22
$E,3026,39
$E,5526,49
$E,8026,30
$E,8058,63
$E,8060,6
$E,8063,8
$E,8064,8
$E,8066,8
$E,10003,4
$E,10526,62
$E,13026,65
$E,15526,24
$E,17516,7
$E,18026,33
$E,18495,7
$E,18514,7
$E,18572,6
$E,20526,72
$E,23026,31
$E,23071,12
$E,25526,40
$E,27247,7
$E,28026,79
$E,30526,45
$E,33026,78
$E,35526,48
$E,38026,76
$E,40525,97
$E,43024,52
$E,45524,71
$E,48024,67
$E,50524,30
$E,53024,62
$E,55524,103
$E,57768,8
$E,58024,62
$E,58643,4
$E,60524,65
$E,61146,7
$E,61165,12
$E,62385,10
$E,63024,76
$E,65524,33
$E,70681,24
$E,70751,407
$E,70755,6
$E,70758,7
$E,70759,88
$E,70760,28
$E,70978,88
$E,70978,60
$E,70978,34
$E,70983,12
$E,70984,31
$E,70985,28
$E,71227,102
$E,71603,124
$E,71603,51
$E,71606,6
$E,71606,4
$E,71607,22
$E,71609,58
$E,71610,68
$E,71612,28
$E,71665,158
$E,71669,19
$E,71669,6
$E,71670,31
$E,71671,9
$E,71672,15
$E,71674,39
$E,71674,28
$E,71675,8
$E,71728,152
$E,71730,28
$E,71731,15
$E,71733,38
$E,71735,67
$E,71735,7
$E,71736,16
$E,71737,17
$E,73810,6
$E,74532,7
$E,74855,4
$E,76262,4
$STOP,211,35114067.88,8739,86,17442,17,4,18
$START,212,9997
$E,2595,11
$E,5135,6
$E,5681,7
$E,12343,12
$E,17749,20
$E,18006,40
$E,18583,4
$E,19256,14
$E,20506,79
$E,21219,7
$E,21756,62
$E,24256,69
$E,24595,6
$E,26756,36
$E,28006,88
$E,28116,14
$E,28272,19
$E,28275,12
$E,29256,105
$E,30195,7
$E,34256,91
$E,36756,97
$E,39255,62
$E,41755,96
$E,44255,73
$E,44300,7
$E,46755,35
$E,49255,70
$E,51755,76
$E,51956,7
$E,52734,163
$E,54177,8
$E,54255,58
$E,54587,149
$E,56755,88
